corner,kind,x,y
LR HS,raw,-0.037109375,0.0323838245215656
LR HS,raw,-0.033203125,0.026118733483354
LR HS,raw,-0.029296875,0.0236465977687461
LR HS,raw,-0.025390625,0.0197816675359552
LR HS,raw,-0.021484375,0.0176151593526204
LR HS,raw,-0.017578125,0.0114767437889462
LR HS,raw,-0.013671875,0.0088100159531614
LR HS,raw,-0.009765625,0.0082282078118971
LR HS,raw,-0.005859375,0.0071313195326142
LR HS,raw,-0.001953125,0.007719380052444
LR HS,raw,0.001953125,0.0076765629304896
LR HS,raw,0.005859375,0.0072207634968284
LR HS,raw,0.009765625,0.0065816691305651
LR HS,raw,0.013671875,0.0059020819624855
LR HS,raw,0.017578125,0.0049764861318555
LR HS,raw,0.021484375,0.004064445531999
LR HS,raw,0.025390625,0.0032237576268945
LR HS,raw,0.029296875,0.0023319386023592
LR HS,raw,0.033203125,0.0016356939269159
LR HS,raw,0.037109375,0.0010964872376315
LR HS,raw,0.041015625,0.0007017242886662
LR HS,raw,0.044921875,0.0004244062949128
LR HS,raw,0.048828125,0.0002769158987076
LR HS,raw,0.052734375,0.0001495031476911
LR HS,raw,0.056640625,0.0001598820666983
LR HS,raw,0.060546875,0.0003892255248539
LR HS,raw,0.064453125,0.0002852240136384
LR HS,raw,0.068359375,0.0003097479813256
LR HS,raw,0.072265625,0.0003727313404225
LR HS,raw,0.076171875,0.0004283653546253
LR HS,raw,0.080078125,0.0004650039521637
LR HS,raw,0.083984375,0.0004854694283576
LR HS,raw,0.087890625,0.0005015253987226
LR HS,raw,0.091796875,0.0005108226191896
LR HS,raw,0.095703125,0.0005265695967874
LR HS,raw,0.099609375,0.000538776533722
LR HS,raw,0.103515625,0.0005504133352516
LR HS,raw,0.107421875,0.0005731289908822
LR HS,raw,0.111328125,0.0005880691932899
LR HS,raw,0.115234375,0.0006007759146774
LR HS,raw,0.119140625,0.000613073416339
LR HS,raw,0.123046875,0.0006271335046838
LR HS,raw,0.126953125,0.0006460532737173
LR HS,raw,0.130859375,0.0006813307871883
LR HS,raw,0.134765625,0.0006801182219693
LR HS,raw,0.138671875,0.0006998995977821
LR HS,raw,0.142578125,0.0007246513474264
LR HS,raw,0.146484375,0.0007494582928968
LR HS,raw,0.150390625,0.0007674625289133
LR HS,raw,0.154296875,0.0007947356088051
LR HS,raw,0.158203125,0.0008056447011827
LR HS,raw,0.162109375,0.0008180181308893
LR HS,raw,0.166015625,0.0008537371218641
LR HS,raw,0.169921875,0.0008422322940459
LR HS,raw,0.173828125,0.0008772461574074
LR HS,raw,0.177734375,0.0008977347879027
LR HS,raw,0.181640625,0.0009315992546443
LR HS,raw,0.185546875,0.0009162391743464
LR HS,raw,0.189453125,0.0009241460750967
LR HS,raw,0.193359375,0.0009483540704826
LR HS,raw,0.197265625,0.0009696385855786
LR HS,raw,0.201171875,0.00104445744251
LR HS,raw,0.205078125,0.0010134755154482
LR HS,raw,0.208984375,0.0010379632965163
LR HS,raw,0.212890625,0.0010568863802231
LR HS,raw,0.216796875,0.0010703271696693
LR HS,raw,0.220703125,0.0011108935646686
LR HS,raw,0.224609375,0.001127162103743
LR HS,raw,0.228515625,0.0011127293120759
LR HS,raw,0.232421875,0.0011603245664334
LR HS,raw,0.236328125,0.0012273768733834
LR HS,raw,0.240234375,0.0012086439363695
LR HS,raw,0.244140625,0.0012094241011506
LR HS,raw,0.248046875,0.0013080740486538
LR HS,raw,0.251953125,0.0013851187329129
LR HS,raw,0.255859375,0.0013429635354547
LR HS,raw,0.259765625,0.001415629145983
LR HS,raw,0.263671875,0.0015424839435524
LR HS,raw,0.267578125,0.0016029950479724
LR HS,raw,0.271484375,0.0016637530149391
LR HS,raw,0.275390625,0.0015792887282222
LR HS,raw,0.279296875,0.0016287622987235
LR HS,raw,0.283203125,0.0016164499159667
LR HS,raw,0.287109375,0.0017937255033864
LR HS,raw,0.291015625,0.0016817613745635
LR HS,raw,0.294921875,0.001975483360405
LR HS,raw,0.298828125,0.0018426375748112
LR HS,raw,0.302734375,0.0020601567451069
LR HS,raw,0.306640625,0.0019837040593884
LR HS,raw,0.310546875,0.0021098895544112
LR HS,raw,0.314453125,0.0019968603339552
LR HS,raw,0.318359375,0.0023334336713397
LR HS,raw,0.322265625,0.0023444806772056
LR HS,raw,0.326171875,0.0026934099099608
LR HS,raw,0.330078125,0.0024529253663463
LR HS,raw,0.333984375,0.0024748693605952
LR HS,raw,0.337890625,0.0029417479053023
LR HS,raw,0.341796875,0.0028957092046064
LR HS,raw,0.345703125,0.0027075858033223
LR HS,raw,0.349609375,0.002845389987116
LR HS,raw,0.353515625,0.0031208236810683
LR HS,raw,0.357421875,0.0029872877098978
LR HS,raw,0.361328125,0.0033690504180432
LR HS,raw,0.365234375,0.0032910545073314
LR HS,raw,0.369140625,0.0033616935204936
LR HS,raw,0.373046875,0.0034958375416202
LR HS,raw,0.376953125,0.0034737492490448
LR HS,raw,0.380859375,0.0036681608517429
LR HS,raw,0.384765625,0.0040533284124716
LR HS,raw,0.388671875,0.0038458311706748
LR HS,raw,0.392578125,0.0039648288931096
LR HS,raw,0.396484375,0.0043535867318873
LR HS,raw,0.400390625,0.0046763403774745
LR HS,raw,0.404296875,0.0044321051099869
LR HS,raw,0.408203125,0.004506093696782
LR HS,raw,0.412109375,0.0048869047263235
LR HS,raw,0.416015625,0.0049106288057348
LR HS,raw,0.419921875,0.0058263416331829
LR HS,raw,0.423828125,0.0050353820260307
LR HS,raw,0.427734375,0.0054268405343934
LR HS,raw,0.431640625,0.0063166405129899
LR HS,raw,0.435546875,0.0055038485241986
LR HS,raw,0.439453125,0.005925768358792
LR HS,raw,0.443359375,0.0055499442388499
LR HS,raw,0.447265625,0.0063420111831392
LR HS,raw,0.451171875,0.0063796604263594
LR HS,raw,0.455078125,0.0065792681427601
LR HS,raw,0.458984375,0.0066251649141231
LR HS,raw,0.462890625,0.0065635142134957
LR HS,raw,0.466796875,0.0075750546196988
LR HS,raw,0.470703125,0.0066188804498608
LR HS,raw,0.474609375,0.0068782071155402
LR HS,raw,0.478515625,0.0067873747312649
LR HS,raw,0.482421875,0.0075035765061678
LR HS,raw,0.486328125,0.0089794724637561
LR HS,raw,0.490234375,0.0080903628903246
LR HS,raw,0.494140625,0.0082438079018482
LR HS,raw,0.498046875,0.0075771054727267
LR HS,raw,0.501953125,0.0080831513569152
LR HS,raw,0.505859375,0.0082936279359774
LR HS,raw,0.509765625,0.0097969038629999
LR HS,raw,0.513671875,0.0092093969156303
LR HS,raw,0.517578125,0.010184392146263
LR HS,raw,0.521484375,0.009868303613502
LR HS,raw,0.525390625,0.009372728945667
LR HS,raw,0.529296875,0.0096834659400942
LR HS,raw,0.533203125,0.010022030043087
LR HS,raw,0.537109375,0.0103909171584225
LR HS,raw,0.541015625,0.0095865609793431
LR HS,raw,0.544921875,0.0100044894386807
LR HS,raw,0.548828125,0.0106997263678421
LR HS,raw,0.552734375,0.0096193123296159
LR HS,raw,0.556640625,0.0096084023167959
LR HS,raw,0.560546875,0.0109872298434479
LR HS,raw,0.564453125,0.0116757987757756
LR HS,raw,0.568359375,0.0099492819734434
LR HS,raw,0.572265625,0.0119803501606685
LR HS,raw,0.576171875,0.010457807979273
LR HS,raw,0.580078125,0.0112280664320605
LR HS,raw,0.583984375,0.0106273349826905
LR HS,raw,0.587890625,0.0122525052061397
LR HS,raw,0.591796875,0.012264046091874
LR HS,raw,0.595703125,0.0122340893523798
LR HS,raw,0.599609375,0.0120467904410861
LR HS,raw,0.603515625,0.0121753825558884
LR HS,raw,0.607421875,0.0114824437991461
LR HS,raw,0.611328125,0.0111651140495878
LR HS,raw,0.615234375,0.0139990046803623
LR HS,raw,0.619140625,0.0122436850945645
LR HS,raw,0.623046875,0.0120813452693488
LR HS,raw,0.626953125,0.0138222222396731
LR HS,raw,0.630859375,0.0124658776046879
LR HS,raw,0.634765625,0.0124426715619522
LR HS,raw,0.638671875,0.0125561488863774
LR HS,raw,0.642578125,0.0133678175107837
LR HS,raw,0.646484375,0.0135778555486441
LR HS,raw,0.650390625,0.0138526721328941
LR HS,raw,0.654296875,0.0122933771345697
LR HS,raw,0.658203125,0.0128805554384897
LR HS,raw,0.662109375,0.0123851561470577
LR HS,raw,0.666015625,0.0128892530932543
LR HS,raw,0.669921875,0.0133030712270874
LR HS,raw,0.673828125,0.0135287643658989
LR HS,raw,0.677734375,0.0139995668806411
LR HS,raw,0.681640625,0.0150566869635401
LR HS,raw,0.685546875,0.0122287530686605
LR HS,raw,0.689453125,0.0131826399565405
LR HS,raw,0.693359375,0.014370975275468
LR HS,raw,0.697265625,0.0138191641833161
LR HS,raw,0.701171875,0.0139201949819709
LR HS,raw,0.705078125,0.012463922165213
LR HS,raw,0.708984375,0.0138065453512159
LR HS,raw,0.712890625,0.0135561082479364
LR HS,raw,0.716796875,0.0137611772037381
LR HS,raw,0.720703125,0.0156372974176783
LR HS,raw,0.724609375,0.0140668049352569
LR HS,raw,0.728515625,0.0142162445913919
LR HS,raw,0.732421875,0.0141301313240272
LR HS,raw,0.736328125,0.0139297221677956
LR HS,raw,0.740234375,0.0140807032191946
LR HS,raw,0.744140625,0.0139634815024499
LR HS,raw,0.748046875,0.0140350040391854
LR HS,raw,0.751953125,0.0139222599017038
LR HS,raw,0.755859375,0.0147796308692723
LR HS,raw,0.759765625,0.0138884467078443
LR HS,raw,0.763671875,0.0135917785234082
LR HS,raw,0.767578125,0.0134674540160049
LR HS,raw,0.771484375,0.0144431594229851
LR HS,raw,0.775390625,0.0153219280756107
LR HS,raw,0.779296875,0.0144470909829623
LR HS,raw,0.783203125,0.0117590899366388
LR HS,raw,0.787109375,0.0153373820536873
LR HS,raw,0.791015625,0.0142216462984069
LR HS,raw,0.794921875,0.0129800850987279
LR HS,raw,0.798828125,0.0121014931025491
LR HS,raw,0.802734375,0.0142231631243896
LR HS,raw,0.806640625,0.0151182968918767
LR HS,raw,0.810546875,0.0133629460405471
LR HS,raw,0.814453125,0.0147314750694318
LR HS,raw,0.818359375,0.0147873964901058
LR HS,raw,0.822265625,0.0142545695021467
LR HS,raw,0.826171875,0.0151690817279236
LR HS,raw,0.830078125,0.0159781502011553
LR HS,raw,0.833984375,0.0154269645619954
LR HS,raw,0.837890625,0.0148465344338249
LR HS,raw,0.841796875,0.0165292634413629
LR HS,raw,0.845703125,0.0149393399866063
LR HS,raw,0.849609375,0.013893463262687
LR HS,raw,0.853515625,0.0138285434881412
LR HS,raw,0.857421875,0.0159960588937895
LR HS,raw,0.861328125,0.0154175051166701
LR HS,raw,0.865234375,0.0142685046379381
LR HS,raw,0.869140625,0.0148145229586219
LR HS,raw,0.873046875,0.0165370061510586
LR HS,raw,0.876953125,0.0140386035130596
LR HS,raw,0.880859375,0.014202418559822
LR HS,raw,0.884765625,0.0142923758545607
LR HS,raw,0.888671875,0.0143134263424187
LR HS,raw,0.892578125,0.0141186343010814
LR HS,raw,0.896484375,0.0141442979485312
LR HS,raw,0.900390625,0.0144802715652656
LR HS,raw,0.904296875,0.0168190549278871
LR HS,raw,0.908203125,0.0151559128193635
LR HS,raw,0.912109375,0.0162338522097774
LR HS,raw,0.916015625,0.014033737873311
LR HS,raw,0.919921875,0.0146418364760897
LR HS,raw,0.923828125,0.015327269887236
LR HS,raw,0.927734375,0.0131939374998045
LR HS,raw,0.931640625,0.0153858134889451
LR HS,raw,0.935546875,0.0138103113782484
LR HS,raw,0.939453125,0.0129761625926108
LR HS,raw,0.943359375,0.0143974898130427
LR HS,raw,0.947265625,0.015295583966458
LR HS,raw,0.951171875,0.014058052721016
LR HS,raw,0.955078125,0.013815000167794
LR HS,raw,0.958984375,0.014369945891586
LR HS,raw,0.962890625,0.0143270909577684
LR HS,raw,0.966796875,0.0143579607762461
LR HS,raw,0.970703125,0.0154222574785721
LR HS,raw,0.974609375,0.0148203687131738
LR HS,raw,0.978515625,0.0153691471962731
LR HS,raw,0.982421875,0.0157736440887136
LR HS,raw,0.986328125,0.0151831088720663
LR HS,raw,0.990234375,0.013685375918475
LR HS,raw,0.994140625,0.0133740510982624
LR HS,raw,0.998046875,0.0147052777324294
LR HS,raw,1.001953125,0.0145777461507145
LR HS,raw,1.005859375,0.0139818055946435
LR HS,raw,1.009765625,0.0145996541914477
LR HS,raw,1.013671875,0.0138610078867014
LR HS,raw,1.017578125,0.0131238170195752
LR HS,raw,1.021484375,0.0146389221911769
LR HS,raw,1.025390625,0.013538522640345
LR HS,raw,1.029296875,0.0151377131265598
LR HS,raw,1.033203125,0.0131808726206711
LR HS,raw,1.037109375,0.014299964649921
LR HS,raw,1.041015625,0.0151257377501722
LR HS,raw,1.044921875,0.0156001437240059
LR HS,raw,1.048828125,0.0138405069295683
LR HS,raw,1.052734375,0.0144107947134058
LR HS,raw,1.056640625,0.0151946798860094
LR HS,raw,1.060546875,0.014416778168451
LR HS,raw,1.064453125,0.0158337327360889
LR HS,raw,1.068359375,0.0151276950237884
LR HS,raw,1.072265625,0.014149243878345
LR HS,raw,1.076171875,0.0145868408957691
LR HS,raw,1.080078125,0.0142831815530085
LR HS,raw,1.083984375,0.0137830208259375
LR HS,raw,1.087890625,0.0136237337018003
LR HS,raw,1.091796875,0.0142157213386627
LR HS,raw,1.095703125,0.0146171866513222
LR HS,raw,1.099609375,0.0149476091594987
LR HS,raw,1.103515625,0.0138420919832971
LR HS,raw,1.107421875,0.0144386149826741
LR HS,raw,1.111328125,0.0137325784926167
LR HS,raw,1.115234375,0.0151622734864593
LR HS,raw,1.119140625,0.0141534296985411
LR HS,raw,1.123046875,0.0150017522333375
LR HS,raw,1.126953125,0.0140597571293522
LR HS,raw,1.130859375,0.0150734220707646
LR HS,raw,1.134765625,0.0153001465835959
LR HS,raw,1.138671875,0.0142055517526414
LR HS,raw,1.142578125,0.0159002308363134
LR HS,raw,1.146484375,0.0148735312599185
LR HS,raw,1.150390625,0.0156644011449553
LR HS,raw,1.154296875,0.0157402997389746
LR HS,raw,1.158203125,0.0168784230971251
LR HS,raw,1.162109375,0.0210167713265055
LR HS,raw,1.166015625,0.0220624588945976
LR HS,raw,1.169921875,0.0193803401615477
LR HS,raw,1.173828125,0.016637006825255
LR HS,raw,1.177734375,0.0176486497365626
LR HS,raw,1.181640625,0.0156510633692501
LR HS,raw,1.185546875,0.0161367934971247
LR HS,raw,1.189453125,0.014535826839893
LR HS,raw,1.193359375,0.0148371082240353
LR HS,raw,1.197265625,0.0154677402266047
LR HS,raw,1.201171875,0.0140724245075788
LR HS,raw,1.205078125,0.0140893464528801
LR HS,raw,1.208984375,0.0135063844748023
LR HS,raw,1.212890625,0.013307983071376
LR HS,raw,1.216796875,0.0135130242260811
LR HS,raw,1.220703125,0.0136854496043764
LR HS,raw,1.224609375,0.0142788104579744
LR HS,raw,1.228515625,0.0147376598078857
LR HS,raw,1.232421875,0.013894556351291
LR HS,raw,1.236328125,0.0136083803091769
LR HS,raw,1.240234375,0.0138233269873828
LR HS,raw,1.244140625,0.014342631503953
LR HS,raw,1.248046875,0.0121577480873805
LR HS,raw,1.251953125,0.0131241282503673
LR HS,raw,1.255859375,0.0130608316733955
LR HS,raw,1.259765625,0.0132731758054681
LR HS,raw,1.263671875,0.0140730852250634
LR HS,raw,1.267578125,0.0124674189215917
LR HS,raw,1.271484375,0.0137429289095762
LR HS,raw,1.275390625,0.0138774330983354
LR HS,raw,1.279296875,0.0133510000356836
LR HS,raw,1.283203125,0.012995238897488
LR HS,raw,1.287109375,0.0120448363251086
LR HS,raw,1.291015625,0.0121337514962668
LR HS,raw,1.294921875,0.0128735014582814
LR HS,raw,1.298828125,0.0131740806865251
LR HS,raw,1.302734375,0.0126790249941141
LR HS,raw,1.306640625,0.0129676921554074
LR HS,raw,1.310546875,0.0116885017233894
LR HS,raw,1.314453125,0.0117021673173708
LR HS,raw,1.318359375,0.0112763895373305
LR HS,raw,1.322265625,0.0129091192422112
LR HS,raw,1.326171875,0.0118258555232088
LR HS,raw,1.330078125,0.0110766882002377
LR HS,raw,1.333984375,0.0114341271310088
LR HS,raw,1.337890625,0.0117064323613103
LR HS,raw,1.341796875,0.0117723199617608
LR HS,raw,1.345703125,0.0112286798921242
LR HS,raw,1.349609375,0.0103477803901857
LR HS,raw,1.353515625,0.0119031274607751
LR HS,raw,1.357421875,0.0114093874814925
LR HS,raw,1.361328125,0.0102152222696738
LR HS,raw,1.365234375,0.011535830691661
LR HS,raw,1.369140625,0.0116397173591009
LR HS,raw,1.373046875,0.0112967115905758
LR HS,raw,1.376953125,0.0111039129280488
LR HS,raw,1.380859375,0.0102796387149375
LR HS,raw,1.384765625,0.0099203373114632
LR HS,raw,1.388671875,0.0102402454127699
LR HS,raw,1.392578125,0.0106739530082531
LR HS,raw,1.396484375,0.0094823005082153
LR HS,raw,1.400390625,0.0105294511807691
LR HS,raw,1.404296875,0.0101180397154772
LR HS,raw,1.408203125,0.0105295170649034
LR HS,raw,1.412109375,0.0091096524278079
LR HS,raw,1.416015625,0.0100449197005639
LR HS,raw,1.419921875,0.0093506652387941
LR HS,raw,1.423828125,0.0095283534378116
LR HS,raw,1.427734375,0.0091466286397039
LR HS,raw,1.431640625,0.009093987265897
LR HS,raw,1.435546875,0.0093682550545908
LR HS,raw,1.439453125,0.009599034185353
LR HS,raw,1.443359375,0.0093651158994086
LR HS,raw,1.447265625,0.0088647455277682
LR HS,raw,1.451171875,0.0086451999074155
LR HS,raw,1.455078125,0.0080522859843839
LR HS,raw,1.458984375,0.0071023621999655
LR HS,raw,1.462890625,0.0083434718932987
LR HS,raw,1.466796875,0.0079495048429701
LR HS,raw,1.470703125,0.0082788768937317
LR HS,raw,1.474609375,0.0078181667299962
LR HS,raw,1.478515625,0.0082394981896763
LR HS,raw,1.482421875,0.0079820404103972
LR HS,raw,1.486328125,0.0076804544901921
LR HS,raw,1.490234375,0.0077400063482925
LR HS,raw,1.494140625,0.0067060002726161
LR HS,raw,1.498046875,0.0066161872001923
LR HS,raw,1.501953125,0.0068606451630102
LR HS,raw,1.505859375,0.0067738875299291
LR HS,raw,1.509765625,0.006537070068471
LR HS,raw,1.513671875,0.0064006569287195
LR HS,raw,1.517578125,0.0065904533979993
LR HS,raw,1.521484375,0.006346825291439
LR HS,raw,1.525390625,0.0062175319800089
LR HS,raw,1.529296875,0.0061237617389291
LR HS,raw,1.533203125,0.0060566221040938
LR HS,raw,1.537109375,0.0056854833558723
LR HS,raw,1.541015625,0.0058626685994596
LR HS,raw,1.544921875,0.0056518659773431
LR HS,raw,1.548828125,0.0051957129997265
LR HS,raw,1.552734375,0.0050067354730131
LR HS,raw,1.556640625,0.0050833517413529
LR HS,raw,1.560546875,0.0049938444903827
LR HS,raw,1.564453125,0.0047081158038059
LR HS,raw,1.568359375,0.0048272186764721
LR HS,raw,1.572265625,0.0046657697539742
LR HS,raw,1.576171875,0.0045629736448869
LR HS,raw,1.580078125,0.0045079854446203
LR HS,raw,1.583984375,0.0046728879041979
LR HS,raw,1.587890625,0.0040855031805874
LR HS,raw,1.591796875,0.0040854972558778
LR HS,raw,1.595703125,0.0043278146534883
LR HS,raw,1.599609375,0.0039617236883544
LR HS,raw,1.603515625,0.0038356023546694
LR HS,raw,1.607421875,0.0041305955862414
LR HS,raw,1.611328125,0.0037109648204817
LR HS,raw,1.615234375,0.0038204209434794
LR HS,raw,1.619140625,0.0036550361573019
LR HS,raw,1.623046875,0.0037853115406965
LR HS,raw,1.626953125,0.0038386637316683
LR HS,raw,1.630859375,0.0038347824400373
LR HS,raw,1.634765625,0.0037677170446902
LR HS,raw,1.638671875,0.0037567036833619
LR HS,raw,1.642578125,0.0035853711342173
LR HS,raw,1.646484375,0.0035368710628037
LR HS,raw,1.650390625,0.0039018924361178
LR HS,raw,1.654296875,0.0038619251971988
LR HS,raw,1.658203125,0.0035472716425639
LR HS,raw,1.662109375,0.0035755337410548
LR HS,raw,1.666015625,0.0036105738621196
LR HS,raw,1.669921875,0.0035889546599411
LR HS,raw,1.673828125,0.0036592873452695
LR HS,raw,1.677734375,0.003624777527903
LR HS,raw,1.681640625,0.0037140673265591
LR HS,raw,1.685546875,0.0041403297572527
LR HS,raw,1.689453125,0.0036524671204845
LR HS,raw,1.693359375,0.003604926531995
LR HS,raw,1.697265625,0.0037084272122631
LR HS,raw,1.701171875,0.0036283322090387
LR HS,raw,1.705078125,0.003793089009924
LR HS,raw,1.708984375,0.0036487608427885
LR HS,raw,1.712890625,0.0038375696612151
LR HS,raw,1.716796875,0.0036908987529063
LR HS,raw,1.720703125,0.0037992239957753
LR HS,raw,1.724609375,0.003901898856073
LR HS,raw,1.728515625,0.003955820509621
LR HS,raw,1.732421875,0.0038216355239274
LR HS,raw,1.736328125,0.0041040503949834
LR HS,raw,1.740234375,0.0041127838176181
LR HS,raw,1.744140625,0.0040517092061009
LR HS,raw,1.748046875,0.0042203588263529
LR HS,raw,1.751953125,0.0042282073076469
LR HS,raw,1.755859375,0.0040186251355246
LR HS,raw,1.759765625,0.0035042878801177
LR HS,raw,1.763671875,0.0039601681716433
LR HS,raw,1.767578125,0.0041280695344212
LR HS,raw,1.771484375,0.0042025784392823
LR HS,raw,1.775390625,0.0041407662904103
LR HS,raw,1.779296875,0.0040935337548248
LR HS,raw,1.783203125,0.0044352090446252
LR HS,raw,1.787109375,0.0044165668263462
LR HS,raw,1.791015625,0.0043305236437475
LR HS,raw,1.794921875,0.0041785246491258
LR HS,raw,1.798828125,0.0043470346616653
LR HS,raw,1.802734375,0.0044916198794184
LR HS,raw,1.806640625,0.0044685052988882
LR HS,raw,1.810546875,0.004455920832775
LR HS,raw,1.814453125,0.004264915392729
LR HS,raw,1.818359375,0.0047916361886111
LR HS,raw,1.822265625,0.0047298492965313
LR HS,raw,1.826171875,0.004579908914601
LR HS,raw,1.830078125,0.0045574541938477
LR HS,raw,1.833984375,0.0043352127008075
LR HS,raw,1.837890625,0.0044875437345605
LR HS,raw,1.841796875,0.0047211607210181
LR HS,raw,1.845703125,0.004596137920554
LR HS,raw,1.849609375,0.0043150696335588
LR HS,raw,1.853515625,0.0047010412457401
LR HS,raw,1.857421875,0.0041411055018166
LR HS,raw,1.861328125,0.0045479866225847
LR HS,raw,1.865234375,0.0046907340521572
LR HS,raw,1.869140625,0.0045445628647583
LR HS,raw,1.873046875,0.0047339794848495
LR HS,raw,1.876953125,0.0044401569144009
LR HS,raw,1.880859375,0.0046003910898173
LR HS,raw,1.884765625,0.0047361562926021
LR HS,raw,1.888671875,0.0046775611506145
LR HS,raw,1.892578125,0.0049492015400302
LR HS,raw,1.896484375,0.0044825802985977
LR HS,raw,1.900390625,0.0047104952762843
LR HS,raw,1.904296875,0.004928221031863
LR HS,raw,1.908203125,0.0046419433578135
LR HS,raw,1.912109375,0.0049825713877632
LR HS,raw,1.916015625,0.0045062181147746
LR HS,raw,1.919921875,0.0045017338651063
LR HS,raw,1.923828125,0.0050507594066002
LR HS,raw,1.927734375,0.0046810296356586
LR HS,raw,1.931640625,0.0048259977567352
LR HS,raw,1.935546875,0.0050295002957806
LR HS,raw,1.939453125,0.0046375905405902
LR HS,raw,1.943359375,0.0050595501562177
LR HS,raw,1.947265625,0.0049955738676714
LR HS,raw,1.951171875,0.0047581021778272
LR HS,raw,1.955078125,0.0044243482612597
LR HS,raw,1.958984375,0.0043318375110039
LR HS,raw,1.962890625,0.0046748701956939
LR HS,raw,1.966796875,0.0051635068956666
LR HS,raw,1.970703125,0.0051743095282844
LR HS,raw,1.974609375,0.0047984659124962
LR HS,raw,1.978515625,0.0049021113115096
LR HS,raw,1.982421875,0.0048324084482567
LR HS,raw,1.986328125,0.0049493710525496
LR HS,raw,1.990234375,0.0046792208576864
LR HS,raw,1.994140625,0.0051696966928577
LR HS,raw,1.998046875,0.0052652718197724
LR HS,raw,2.001953125,0.0051681964527416
LR HS,raw,2.005859375,0.0048092646673391
LR HS,raw,2.009765625,0.0046362889156884
LR HS,raw,2.013671875,0.0051213462775018
LR HS,raw,2.017578125,0.0047794355372203
LR HS,raw,2.021484375,0.0051485572557464
LR HS,raw,2.025390625,0.0050362173126458
LR HS,raw,2.029296875,0.0050757460520411
LR HS,raw,2.033203125,0.0053356931596606
LR HS,raw,2.037109375,0.0049576146482291
LR HS,raw,2.041015625,0.0050351350356924
LR HS,raw,2.044921875,0.0051705779640709
LR HS,raw,2.048828125,0.0051898174326236
LR HS,raw,2.052734375,0.0051366356820602
LR HS,raw,2.056640625,0.0050766966519108
LR HS,raw,2.060546875,0.0046354313079171
LR HS,raw,2.064453125,0.0048109856086815
LR HS,raw,2.068359375,0.005088018654342
LR HS,raw,2.072265625,0.0049530027772527
LR HS,raw,2.076171875,0.0048422426411283
LR HS,raw,2.080078125,0.0052198722677949
LR HS,raw,2.083984375,0.0050340361294618
LR HS,raw,2.087890625,0.0049610452883048
LR HS,raw,2.091796875,0.0050818869137403
LR HS,raw,2.095703125,0.0047713990713531
LR HS,raw,2.099609375,0.0050108251000376
LR HS,raw,2.103515625,0.0051356587396816
LR HS,raw,2.107421875,0.0051539640579653
LR HS,raw,2.111328125,0.0049913600211845
LR HS,raw,2.115234375,0.0049075778598158
LR HS,raw,2.119140625,0.0050370860255718
LR HS,raw,2.123046875,0.0054803366756442
LR HS,raw,2.126953125,0.0050615762751308
LR HS,raw,2.130859375,0.0049549207317991
LR HS,raw,2.134765625,0.0051477338420499
LR HS,raw,2.138671875,0.0052613891803434
LR HS,raw,2.142578125,0.004887057596434
LR HS,raw,2.146484375,0.0051302816638611
LR HS,raw,2.150390625,0.0047631476255486
LR HS,raw,2.154296875,0.0049816509254685
LR HS,raw,2.158203125,0.0050661895840945
LR HS,raw,2.162109375,0.0051730104986188
LR HS,raw,2.166015625,0.0049666104748071
LR HS,raw,2.169921875,0.0048605756989321
LR HS,raw,2.173828125,0.0051904861928482
LR HS,raw,2.177734375,0.0048763016500829
LR HS,raw,2.181640625,0.0052758751638568
LR HS,raw,2.185546875,0.0055019584034603
LR HS,raw,2.189453125,0.0052656962413663
LR HS,raw,2.193359375,0.0047124730586285
LR HS,raw,2.197265625,0.0048276832549728
LR HS,raw,2.201171875,0.00445295693531
LR HS,raw,2.205078125,0.0051055022341372
LR HS,raw,2.208984375,0.0052695535137105
LR HS,raw,2.212890625,0.0046932502648718
LR HS,raw,2.216796875,0.0049697364608533
LR HS,raw,2.220703125,0.00494538817693
LR HS,raw,2.224609375,0.0052024309802951
LR HS,raw,2.228515625,0.0053896354947016
LR HS,raw,2.232421875,0.0052710670218721
LR HS,raw,2.236328125,0.0050252013136016
LR HS,raw,2.240234375,0.004786253443344
LR HS,raw,2.244140625,0.0048510272337848
LR HS,raw,2.248046875,0.0049323029738944
LR HS,raw,2.251953125,0.0051781534769035
LR HS,raw,2.255859375,0.0050897602857889
LR HS,raw,2.259765625,0.005184489251191
LR HS,raw,2.263671875,0.0051415486449759
LR HS,raw,2.267578125,0.0052496036607127
LR HS,raw,2.271484375,0.0050225445506594
LR HS,raw,2.275390625,0.0051999613851593
LR HS,raw,2.279296875,0.0051008140365729
LR HS,raw,2.283203125,0.0053553493646042
LR HS,raw,2.287109375,0.0052787373882021
LR HS,raw,2.291015625,0.004950273879428
LR HS,raw,2.294921875,0.0050185052071461
LR HS,raw,2.298828125,0.0052702716634533
LR HS,raw,2.302734375,0.0054480911033724
LR HS,raw,2.306640625,0.0046583833946815
LR HS,raw,2.310546875,0.0050254248019064
LR HS,raw,2.314453125,0.005045686589595
LR HS,raw,2.318359375,0.0051569117374093
LR HS,raw,2.322265625,0.0051785798196879
LR HS,raw,2.326171875,0.0049222571363411
LR HS,raw,2.330078125,0.0052527988135849
LR HS,raw,2.333984375,0.0053484434277974
LR HS,raw,2.337890625,0.00490801155981
LR HS,raw,2.341796875,0.0054593243301172
