x,y
2.3075,2.0959312500000444
2.3125,2.1719968750000462
2.3175,2.243881250000048
2.3225,2.326543749999843
2.3275,2.4119218750000515
2.3325,2.5009406250000534
2.3375,2.584653125000055
2.3425000000000002,2.6882531249998185
2.3475,2.7882031250000594
2.3525,2.8982218750000617
2.3575,3.017084375000064
2.3625,3.142803124999788
2.3675,3.2773843750000697
2.3725,3.4177781250000727
2.3775,3.571771875000076
2.3825000000000003,3.736778124999748
2.3875,3.9124906250000833
2.3925,4.117562500000088
2.3975,4.322153125000092
2.4025,4.552612499999693
2.4075,4.814587500000102
2.4125,5.102409375000109
2.4175,5.418575000000115
2.4225000000000003,5.77092499999961
2.4275,6.165450000000131
2.4325,6.6053406250001405
2.4375,6.7751687500001445
2.4425,1.2916625000000275
2.4475,0.5052874999999659
2.4525,0.13756875000000293
2.4575,0.07582500000000161
2.4625,0.05008125000000106
2.4675000000000002,0.037106249999997495
2.4725,0.028403125000000605
2.4775,0.021903125000000467
2.4825,0.017046875000000364
2.4875,0.0133312499999991
2.4925,0.010831250000000231
2.4975,0.009031250000000192
2.5025,0.00610312500000013
2.5075000000000003,0.0035499999999997604
2.5125,0.0013281250000000283
2.5175,0.0005312500000000113
2.5225,0.00028437500000000603
2.5275,0.0002874999999999806
2.5325,0.00047187500000001005
2.5375,0.0007406250000000158
2.5425,0.0007156250000000152
2.5475000000000003,0.0004124999999999722
2.5525,0.0001781250000000038
2.5575,5.312500000000113e-05
2.5625,1.5625000000000332e-05
2.5675,1.2500000000000267e-05
2.5725,3.1249999999997892e-06
2.5775,0.0
2.5825,0.0
2.5875,0.0
2.5925000000000002,0.0
2.5975,0.0
2.6025,0.0
2.6075,0.0
2.6125,0.0
2.6175,0.0
2.6225,0.0
2.6275,0.0
2.6325000000000003,0.0
2.6375,0.0
2.6425,0.0
2.6475,0.0
2.6525,0.0
2.6575,0.0
2.6625,0.0
2.6675,0.0
2.6725000000000003,0.0
2.6775,0.0
2.6825,0.0
2.6875,0.0
2.6925,0.0
2.6975,0.0
2.7025,0.0
2.7075,0.0
2.7125,0.0
2.7175000000000002,0.0
2.7225,0.0
2.7275,0.0
2.7325,0.0
2.7375,0.0
2.7425,0.0
2.7475,0.0
2.7525,0.0
2.7575000000000003,0.0
2.7625,0.0
2.7675,0.0
2.7725,0.0
2.7775,0.0
2.7825,0.0
2.7875,0.0
2.7925,0.0
2.7975000000000003,0.0
2.8025,0.0
2.8075,0.0
2.8125,0.0
2.8175,0.0
2.8225,0.0
2.8275,0.0
2.8325,0.0
2.8375,0.0
2.8425000000000002,0.0
2.8475,0.0
2.8525,0.0
2.8575,0.0
2.8625,0.0
2.8675,0.0
2.8725,0.0
2.8775,0.0
2.8825000000000003,0.0
2.8875,0.0
2.8925,0.0
2.8975,0.0
2.9025,0.0
2.9075,0.0
2.9125,0.0
2.9175,0.0
2.9225000000000003,0.0
2.9275,0.0
2.9325,0.0
2.9375,0.0
2.9425,0.0
2.9475,0.0
2.9525,0.0
2.9575,0.0
2.9625,0.0
2.9675000000000002,0.0
2.9725,0.0
2.9775,0.0
2.9825,0.0
2.9875,0.0
2.9925,0.0
2.9975,0.0
