series,x,y
KDE,0.857421875,0.1477777840125935
KDE,0.861328125,0.1460703421245272
KDE,0.865234375,0.1444538342161546
KDE,0.869140625,0.143124742590561
KDE,0.873046875,0.1417382039779682
KDE,0.876953125,0.1400915273603264
KDE,0.880859375,0.1385081174580743
KDE,0.884765625,0.1371848483847821
KDE,0.888671875,0.1360693606775349
KDE,0.892578125,0.135022681145452
KDE,0.896484375,0.1338805311592064
KDE,0.900390625,0.1327498408403398
KDE,0.904296875,0.1317580801850646
KDE,0.908203125,0.130652466407865
KDE,0.912109375,0.1292763385400935
KDE,0.916015625,0.1278632274386847
KDE,0.919921875,0.1265743352178678
KDE,0.923828125,0.1253384548899606
KDE,0.927734375,0.1239959175123383
KDE,0.931640625,0.1224936156007793
KDE,0.935546875,0.1209810863291833
KDE,0.939453125,0.1196343732829429
KDE,0.943359375,0.1185406376939594
KDE,0.947265625,0.117702451508779
KDE,0.951171875,0.1170022108159563
KDE,0.955078125,0.1162138784445301
KDE,0.958984375,0.1151329251396101
KDE,0.962890625,0.1138207668898684
KDE,0.966796875,0.1125890965324649
KDE,0.970703125,0.1115366013181733
KDE,0.974609375,0.1104765366594717
KDE,0.978515625,0.1093748213572893
KDE,0.982421875,0.1084079343301882
KDE,0.986328125,0.107574107468702
KDE,0.990234375,0.1066013336337037
KDE,0.994140625,0.1054694175133625
KDE,0.998046875,0.104495603773623
KDE,1.001953125,0.1037276945381418
KDE,1.005859375,0.1028442064072942
KDE,1.009765625,0.1016748445990795
KDE,1.013671875,0.1003833668799115
KDE,1.017578125,0.0992203900147946
KDE,1.021484375,0.098367630552612
KDE,1.025390625,0.0977649426085685
KDE,1.029296875,0.09712593127051
KDE,1.033203125,0.0963211749208253
KDE,1.037109375,0.0954783900936426
KDE,1.041015625,0.0947562863079106
KDE,1.044921875,0.0941435446015314
KDE,1.048828125,0.0935151074481731
KDE,1.052734375,0.0928265684716416
KDE,1.056640625,0.0920733927215614
KDE,1.060546875,0.0912639763284887
KDE,1.064453125,0.0904479583266905
KDE,1.068359375,0.0895610250861437
KDE,1.072265625,0.0884789644534811
KDE,1.076171875,0.0872441051900184
KDE,1.080078125,0.0861477229121371
KDE,1.083984375,0.0854045403487863
KDE,1.087890625,0.0849340046705218
KDE,1.091796875,0.0844865290646966
KDE,1.095703125,0.0838512645060509
KDE,1.099609375,0.0830144834335792
KDE,1.103515625,0.0821120568711774
KDE,1.107421875,0.081292890820239
KDE,1.111328125,0.0806223144556545
KDE,1.115234375,0.0799848912830458
KDE,1.119140625,0.0792093439621068
